¥éËRow_Number,UserID_anon,EventID_anon,SessionID_anon,Module,ProblemID,AttemptAtProblem,Result,Skill_0001,Skill_0002,Skill_0003,Skill_0004,Skill_0005,Skill_0006,Skill_0007,Skill_0008
3839,1000039,2014160,3000029,Measuring Systems,metric_conversion2_lbdq1_i1,2,INCORRECT,measurements_english_conv_units, , , , , , , 
3840,1000039,2010183,3000029,Measuring Systems,metric_conversion2_lbdq1_i1,3,CORRECT,measurements_english_conv_units, , , , , , , 
3841,1000039,2003918,3000029,Measuring Systems,measurement_conv_metric_lbdq2_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_metric_units, , , , , , 
3842,1000039,2020017,3000029,Measuring Systems,measurement_conv_metric_lbdq1_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_metric_units, , , , , , 
3843,1000039,2009505,3000029,Measuring Systems,measurement_english_met_digt2q1_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_metric_units, , , , , , 
3844,1000039,2013541,3000029,Measuring Systems,measurement_english_met_digt2q2_i1,1,CORRECT,measurements_english_conv_DA,measurements_english_metric_units, , , , , , 
3845,1000039,2003751,3000029,Measuring Systems,measurement_english_met_digt2q3_i1,1,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units, , , , , , 
3846,1000039,2008793,3000029,Measuring Systems,measurement_english_met_digt2q3_i1,2,CORRECT,measurements_english_conv_DA,measurements_english_metric_units, , , , , , 
3847,1000039,2010405,3000029,Measuring Systems,PSC_state_problem_bobq1_A,1,CORRECT,problem_solve_problem, , , , , , , 
3848,1000039,2001553,3000029,Measuring Systems,PSC_state_problem_bobq1_A,2,CORRECT,problem_solve_problem, , , , , , , 
3849,1000039,2017690,3000029,Measuring Systems,PSC_state_problem_bobq1_A,3,CORRECT,problem_solve_problem, , , , , , , 
3850,1000039,2012064,3000029,Measuring Systems,PSC_strategies_bobq1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
3851,1000039,2008706,3000029,Measuring Systems,PSC_strategies_bobq1_A,2,CORRECT,problem_solve_strategies, , , , , , , 
3852,1000039,2000754,3000029,Measuring Systems,PSC_execute_plan_bobq1_q2numeric,1,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
3853,1000039,2006685,3000029,Measuring Systems,PSC_execute_plan_bobq1_q2numeric,4,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
3854,1000039,2019594,3000029,Measuring Systems,PSC_execute_plan_bobq1_q2numeric,5,CORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
3855,1000039,2016238,3000061,Measuring Systems,PSC_execute_plan_bobq2_q3numeric,1,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
3856,1000039,2000888,3000061,Measuring Systems,PSC_execute_plan_bobq2_q3numeric,3,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
3857,1000039,2010563,3000061,Measuring Systems,PSC_evaluate_bobq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
3858,1000039,2008275,3000061,Measuring Systems,PSC_evaluate_bobq1_A,2,CORRECT,problem_solve_evaluate, , , , , , , 
3859,1000039,2000925,3000061,Algebraic Laws,measure_alg_exponent_lbdq1_i1,1,INCORRECT,measurements_algebra_sphere_exp, , , , , , , 
3860,1000039,2019884,3000061,Algebraic Laws,measure_alg_exponent_lbdq1_i1,2,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
3861,1000039,2009443,3000061,Algebraic Laws,measure_alg_exponent_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
3862,1000039,2009793,3000061,Algebraic Laws,measure_alg_exponent_lbdq3_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
3863,1000039,2003267,3000061,Algebraic Laws,measure_alg_exponent_lbdq4_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
3864,1000039,2003622,3000061,Algebraic Laws,measure_alg_exponent_lbdq5_i1,1,INCORRECT,measurements_algebra_sphere_exp, , , , , , , 
3865,1000039,2008070,3000061,Algebraic Laws,measure_alg_order_lbdq1_i1,1,INCORRECT,measurements_algebra_sphere_order, , , , , , , 
3866,1000039,2001054,3000061,Algebraic Laws,measure_alg_order_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
3867,1000039,2014217,3000061,Algebraic Laws,measure_alg_sphere_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
3868,1000039,2016140,3000061,Algebraic Laws,measure_alg_sphere_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
3869,1000039,2010700,3000061,Algebraic Laws,measure_alg_sphere_lbdq1_i1,2,CORRECT,measurements_area_substitute, , , , , , , 
3870,1000039,2017058,3000061,Algebraic Laws,measurements_algebra_sphere_expq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
3871,1000039,2018343,3000061,Algebraic Laws,measure_alg_order_cylinder_vol_lbq1_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
3872,1000039,2006646,3000061,Algebraic Laws,measure_alg_order_cylinder_vol_lbq1_i1,2,CORRECT,measurements_algebra_sphere_order, , , , , , , 
3873,1000039,2010725,3000061,Algebraic Laws,measure_alg_cylinder_ord_lbdq2_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
3874,1000039,2002606,3000061,Algebraic Laws,order_cylinder_digtq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
3875,1000039,2017922,3000083,Algebraic Laws,polynomials_lbdq1_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3876,1000039,2011252,3000083,Algebraic Laws,polynomials_lbdq2_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3877,1000039,2016125,3000083,Algebraic Laws,polynomials_lbdq2_i1,2,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3878,1000039,2017739,3000083,Algebraic Laws,polynomials_lbdq2_i1,3,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3879,1000039,2014952,3000083,Algebraic Laws,polynomials_lbdq2_i1,4,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3880,1000039,2002285,3000083,Algebraic Laws,polynomials_lbdq3_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3881,1000039,2005971,3000083,Algebraic Laws,polynomials_lbdq3_i1,2,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3882,1000039,2010021,3000083,Algebraic Laws,polynomials_lbdq3_i1,3,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3883,1000039,2004965,3000083,Algebraic Laws,polynomials_lbdq4_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3884,1000039,2012396,3000083,Algebraic Laws,polynomials_lbdq4_i1,3,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3885,1000039,2007353,3000083,Algebraic Laws,polynomials_lbdq4_i1,4,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3886,1000039,2007571,3000083,Algebraic Laws,polynomials_digtq1_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3887,1000039,2002845,3000083,Algebraic Laws,polynomials_digtq1_i1,2,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3888,1000039,2006255,3000083,Algebraic Laws,polynomials_digtq2_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3889,1000039,2002946,3000083,Algebraic Laws,polynomials_digtq2_i1,2,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3890,1000039,2012527,3000083,Algebraic Laws,polynomials_digtq3_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3891,1000039,2010217,3000083,Algebraic Laws,polynomials_digtq3_i1,2,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3892,1000039,2006832,3000083,Algebraic Laws,polynomials_digtq3_i1,3,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3893,1000039,2005113,3000083,Algebraic Laws,polynomials_digtq4_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3894,1000039,2018162,3000083,Algebraic Laws,polynomials_digtq4_i1,2,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3895,1000039,2015768,3000083,Algebraic Laws,polynomials_digtq4_i1,3,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
3896,1000039,2010059,3000083,Algebraic Laws,measure_alg_order_cylinder_lbdq1_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
3897,1000039,2010191,3000083,Algebraic Laws,measure_alg_order_cylinder_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
3898,1000039,2001028,3000083,Algebraic Laws,measure_alg_order_cylinder_lbdq3_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
3899,1000039,2007977,3000083,Algebraic Laws,order_cylinder_area_digtq1_i1,1,INCORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
3900,1000039,2005073,3000083,Algebraic Laws,order_cylinder_area_digtq1_i1,2,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
3901,1000039,2014860,3000083,Algebraic Laws,measure_alg_distribute_lbdq1_i1,1,CORRECT,measurements_algebra_distributive_apply, , , , , , , 
3902,1000039,2015301,3000083,Algebraic Laws,measurement_alg_distributive_lbdq1_i1,1,CORRECT,measurements_algebra_distributive_apply, , , , , , , 
3903,1000039,2010171,3000083,Algebraic Laws,measurement_alg_distributive_lbd2q1_i1,1,CORRECT,measurements_algebra_distributive_apply, , , , , , , 
3904,1000039,2014951,3000083,Algebraic Laws,measure_alg_substitute_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
3905,1000039,2019280,3000083,Algebraic Laws,measure_alg_new_substitute_lbdq2_i1,1,CORRECT,measurements_algebra_distributive_apply, , , , , , , 
3906,1000039,2013338,3000083,Quantifying Data,PSC_evaluate_karenq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
3907,1000039,2010783,3000083,Quantifying Data,PSC_plan_karenq1_A,1,CORRECT,problem_solve_make_plan, , , , , , , 
3908,1000039,2013816,3000083,Quantifying Data,PSC_plan_karenq1_A,2,CORRECT,problem_solve_make_plan, , , , , , , 
3909,1000039,2019637,3000083,Quantifying Data,PSC_strategies_karenq1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
3910,1000039,2013441,3000083,Quantifying Data,PSC_strategies_karenq1_A,2,INCORRECT,problem_solve_strategies, , , , , , , 
3911,1000039,2004806,3000083,Quantifying Data,PSC_state_problem_karenq1_A,1,CORRECT,problem_solve_problem, , , , , , , 
3912,1000039,2006091,3000083,Quantifying Data,PSC_state_problem_karenq1_A,2,CORRECT,problem_solve_problem, , , , , , , 
3913,1000039,2012542,3000083,Quantifying Data,PSC_evaluate_karenq1_A,2,CORRECT,problem_solve_evaluate, , , , , , , 
3914,1000039,2015369,3000083,Beginning Algebra,alg_volume_lbdq3_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
3915,1000039,2001625,3000083,Beginning Algebra,alg_ohm_resist_lbdq2_i1,1,INCORRECT,measurements_area_substitute, , , , , , , 
3916,1000039,2002754,3000083,Beginning Algebra,alg_ohm_resist_lbdq2_i1,2,CORRECT,measurements_area_substitute, , , , , , , 
3917,1000039,2007195,3000083,Beginning Algebra,alg_resist_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
3918,1000040,2010483,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_tens,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3919,1000040,2009731,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_tenths,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3920,1000040,2011365,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_hundreds,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3921,1000040,2012175,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_thousandth,1,INCORRECT,terminology_express_identify_place_value, , , , , , , 
3922,1000040,2020367,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_thousandth,2,CORRECT,terminology_express_identify_place_value, , , , , , , 
3923,1000040,2014184,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_thousands,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3924,1000040,2017383,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_hundredths,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3925,1000040,2013171,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_tenThousan,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3926,1000040,2018055,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_hundredTho,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3927,1000040,2009638,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_tenThousan,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3928,1000040,2002184,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_hundredTho,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3929,1000040,2006584,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_millions,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3930,1000040,2018151,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_tenMillion,1,INCORRECT,terminology_express_identify_place_value, , , , , , , 
3931,1000040,2015807,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_tenMillion,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3932,1000040,2015890,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_hundredMil,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3933,1000040,2012594,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_millionths,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3934,1000040,2016848,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_tenMillion,2,CORRECT,terminology_express_identify_place_value, , , , , , , 
3935,1000040,2013907,3000013,Arithmetic Part I,terminology_numbers_words_dragdroq1_hundredMil,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
3936,1000040,2009214,3000013,Arithmetic Part I,arithmetic_terms_digtq1_i1,1,CORRECT,terminology_digits_digits, , , , , , , 
3937,1000040,2003114,3000013,Arithmetic Part I,arithmetic_terms_digtq2_i1,1,INCORRECT,terminology_digits_integers, , , , , , , 
3938,1000040,2009158,3000013,Arithmetic Part I,arithmetic_terms_digtq3_i1,1,INCORRECT,terminology_express_identify_place_value, , , , , , , 
3939,1000040,2014219,3000013,Arithmetic Part I,arithmetic_terms_digtq4_i1,1,INCORRECT,terminology_express_identify_place_value, , , , , , , 
3940,1000040,2005496,3000013,Arithmetic Part I,arithmetic_terms_digtq5_i1,1,CORRECT,terminology_express_write, , , , , , , 
3941,1000040,2013246,3000013,Arithmetic Part I,PSC_state_problem_incomeq1_A,1,CORRECT,problem_solve_problem, , , , , , , 
3942,1000040,2003080,3000013,Arithmetic Part I,PSC_strategies_incomeq1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
3943,1000040,2016877,3000013,Arithmetic Part I,PSC_evaluate_incomeq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
3944,1000040,2013989,3000013,Arithmetic Part II,PSC_state_problem_rusty2q1_i1,1,CORRECT,problem_solve_problem, , , , , , , 
3945,1000040,2001599,3000013,Arithmetic Part II,PSC_strategies_rusty2q1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
3946,1000040,2005999,3000013,Arithmetic Part II,PSC_evaluate_rusty2q1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
3947,1000040,2020389,3000028,Measuring Systems,measurement_length_lbdq1_i1,1,CORRECT,measurements_tools_distance, , , , , , , 
3948,1000040,2018847,3000028,Measuring Systems,measurement_length_lbdq2_i1,1,CORRECT,measurements_identify_un_distance, , , , , , , 
3949,1000040,2017149,3000028,Measuring Systems,measurement_weight_lbdq1_i1,1,CORRECT,measurements_tools_weight, , , , , , , 
3950,1000040,2015899,3000028,Measuring Systems,measurement_weight_lbdq2_i1,1,CORRECT,measurements_identify_un_weight, , , , , , , 
3951,1000040,2012371,3000028,Measuring Systems,measurement_temp_lbdq1_i1,1,CORRECT,measurements_tools_temperature, , , , , , , 
3952,1000040,2004073,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_thermo,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
3953,1000040,2015387,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_Faren,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
3954,1000040,2012989,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_pounds,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
3955,1000040,2007140,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_scale,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
3956,1000040,2012437,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_yard_stick,1,CORRECT,measurements_identify_un_distance,measurements_identify_un_temperature,measurements_identify_un_time,measurements_identify_un_weight,measurements_tools_distance,measurements_tools_temperature,measurements_tools_time,measurements_tools_weight
3957,1000040,2000725,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_feet,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
3958,1000040,2003233,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_clock,1,INCORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
3959,1000040,2011361,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_hrs,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
3960,1000040,2012206,3000028,Measuring Systems,dynadrop_assessment_tools_unitsq1_yard_stick,2,CORRECT,measurements_identify_un_distance,measurements_identify_un_temperature,measurements_identify_un_time,measurements_identify_un_weight,measurements_tools_distance,measurements_tools_temperature,measurements_tools_time,measurements_tools_weight
3961,1000040,2001201,3000028,Measuring Systems,measurement_area_lbd2q1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
3962,1000040,2000721,3000028,Measuring Systems,measurement_perimeter_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
